EquipId, EquipType, Date, Time, Duration, Status, Code, Category, Reason, Comments , Component, WO, Action
T201, Lieb T282B,15-May-12,22:50:00,0:14:09, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 25,1000, FB223833, REPLACE OIL FILTER 2EA
T201, Lieb T282B,16-May-12,7:21:38,0:06:29, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,16-May-12,9:09:02,1:59:06, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS FAULT 26,5201, FB223905, CLEAN UP CARD L055
T201, Lieb T282B,16-May-12,11:53:56,2:56:04, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS FAULT 26,5201, FB223833, REPLACE TRANSDUCER U102
T201, Lieb T282B,16-May-12,14:50:00,8:00:00, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS FAULT 26 27,5201, FB223833, REPLACE TRANSDUCER U102
T201, Lieb T282B,16-May-12,22:50:00,8:00:00, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS FAULT 26 27,5201, FB223833, REPAIR 
T201, Lieb T282B,17-May-12,6:50:00,8:00:00, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS FAULT 26 27,5201, FB223833, CHECK WERING/SENSOR/CARD
T201, Lieb T282B,17-May-12,14:50:00,5:00:32, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS FAULT 26 27,5201, FB223833, CHECK TROUBLE SHOOTING
T201, Lieb T282B,17-May-12,19:50:32,1:55:04, Down,403, Pit  UnSched. Maint., WAITING ON PARTS, SIEMENS FAULT 26/27,5201, FB223833, WAITING HARNESS 1 XV
T201, Lieb T282B,17-May-12,21:45:36,1:04:24, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS 26 27,5201, FB223833, REPLACE HARNESS 1 XV
T201, Lieb T282B,17-May-12,22:50:00,8:00:00, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS 26 27,5201, FB223833, REPL HRANES 1XV & 1XU
T201, Lieb T282B,18-May-12,6:50:00,6:46:33, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS 26 27,5201, FB223833, REWERING HARNEST
T201, Lieb T282B,18-May-12,13:36:33,0:35:38, Down,401, Pit  UnSched. Maint., REPAIR TIME, DOWNLOAD DATA SIEM 26 27,5201, FB223833, DOWN LOAD
T201, Lieb T282B,18-May-12,19:27:04,2:22:32, Down,401, Pit  UnSched. Maint., REPAIR TIME, AC HOT,7320, FB224300, REPLACE DRIER
T201, Lieb T282B,20-May-12,22:22:08,0:09:02, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,20-May-12,22:31:10,0:01:21, Down,518, Pit  Sched. Maint., DAILY PM/GREASE-LUBE, ADD OIL ENGINE,1000,  , ADD OIL ENGINE
T201, Lieb T282B,21-May-12,16:06:28,1:05:06, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 25,1000, FB224761, REPAIR 
T201, Lieb T282B,21-May-12,17:11:34,0:18:24, Down,403, Pit  UnSched. Maint., WAITING ON PARTS, ENGINE CODE 25,1000, FB224761, W/P
T201, Lieb T282B,22-May-12,22:15:41,0:21:17, Down,810, Tyre  UnSched. Maint., TRAVEL TO & FROM W/SHOP, SWCT TYRE POS 5,4200,  ,  
T201, Lieb T282B,22-May-12,22:36:58,0:13:02, Down,801, Tyre  UnSched. Maint., REPAIR TIME, SWCT TYRE POS 5,4200,  ,  
T201, Lieb T282B,22-May-12,22:50:00,5:14:55, Down,801, Tyre  UnSched. Maint., REPAIR TIME, SWCT TYRE POS 5,4200,  ,  
T201, Lieb T282B,23-May-12,4:04:55,2:45:05, Down,301, Main Sched. Maint., SERVICE OVERHAUL, SERVICE 250 HRS,9000,813688, SERVICE
T201, Lieb T282B,23-May-12,6:50:00,8:00:00, Down,301, Main Sched. Maint., SERVICE OVERHAUL, SERVICE 250 HRS,9000,813688, SERVICE
T201, Lieb T282B,23-May-12,14:50:00,0:19:31, Down,301, Main Sched. Maint., SERVICE OVERHAUL, SERVICE 250 HRS,9000,813688, SERVICE
T201, Lieb T282B,23-May-12,15:09:31,1:45:31, Down,201, Main UnSched. Maint., REPAIR TIME, DRIVE SHAFT WORN OUT,3000, HT418968, REPLACE SHAFT
T201, Lieb T282B,23-May-12,19:56:33,0:27:13, Down,901, Tyre  Sched. Maint., SERVICE OVERHAUL, RTQ TYRE POS 6,4200,  ,  
T201, Lieb T282B,23-May-12,20:23:46,2:26:14, Down,201, Main UnSched. Maint., REPAIR TIME, HOIST DUMP LOW POWER,5050, HT419085, REPAIR WIRING
T201, Lieb T282B,23-May-12,22:50:00,0:53:43, Down,201, Main UnSched. Maint., REPAIR TIME, HOIST DUMP LOW POWER,5050, HT419085, REPAIR WIRING
T201, Lieb T282B,25-May-12,0:46:00,0:16:54, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,26-May-12,5:59:12,0:02:09, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,26-May-12,20:28:02,2:21:58, Down,401, Pit  UnSched. Maint., REPAIR TIME, AC HOT,7320, FB225656, REPLACE COMPRESSOR
T201, Lieb T282B,26-May-12,22:50:00,0:55:36, Down,401, Pit  UnSched. Maint., REPAIR TIME, AC HOT,7320, FB225656, REPLACE COMPRESSOR
T201, Lieb T282B,27-May-12,7:58:47,0:00:40, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,28-May-12,5:02:09,0:01:42, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,28-May-12,8:28:31,6:21:29, Down,405, Pit  UnSched. Maint., OTHER, TOWING T216,9999,  , TOWING
T201, Lieb T282B,28-May-12,14:50:00,1:43:35, Down,405, Pit  UnSched. Maint., OTHER, TOWING T216,9999,  , TOWING T216
T201, Lieb T282B,29-May-12,7:29:59,0:42:45, Down,401, Pit  UnSched. Maint., REPAIR TIME, COOLANT LEVEL PROBLEM/BOCOR,1350, FB226146, TOP UP COOLANT
T201, Lieb T282B,30-May-12,23:36:31,0:08:23, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,31-May-12,0:42:52,0:00:28, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR,  ,9999,  ,  
T201, Lieb T282B,31-May-12,0:43:20,0:42:59, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 25 (326),1000, FB226367, CUTTING OIL FILTER
T201, Lieb T282B,01-Jun-12,2:07:46,0:35:30, Down,416, Pit  UnSched. Maint., DISPATCH/RADIOS/CAMERA, GOIC STUCK,7600,  ,  
T201, Lieb T282B,01-Jun-12,21:05:37,1:44:23, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 25 ,1000, FB226627, REPLACE OIL FILTER
T201, Lieb T282B,01-Jun-12,22:50:00,1:15:24, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 25 ,1000, FB226627, REPLACE OIL FILTER
T201, Lieb T282B,02-Jun-12,8:20:29,0:17:10, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,02-Jun-12,8:37:39,1:30:47, Down,401, Pit  UnSched. Maint., REPAIR TIME, BELT AC BROKEN,7320, FB226715, REPLACE V-BELT
T201, Lieb T282B,03-Jun-12,5:51:42,0:44:51, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS CODE LAINNNYA (ET),5201, FB226838, REPAIR
T201, Lieb T282B,03-Jun-12,7:19:35,0:02:16, Down,405, Pit  UnSched. Maint., OTHER, MINOR PROBLEM,9999,  , NO DEFECT
T201, Lieb T282B,03-Jun-12,8:48:28,2:12:11, Down,401, Pit  UnSched. Maint., REPAIR TIME, AC HOT,7320, FB226877, FLUSHING SYSTEM & TOP UP GAS
T201, Lieb T282B,03-Jun-12,12:24:29,0:00:17, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, TYRE PROB,9999,  ,  
T201, Lieb T282B,03-Jun-12,12:24:46,0:16:17, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, TYRE POS 4 LOW PRESS,9999,  ,  
T201, Lieb T282B,04-Jun-12,14:29:52,0:20:08, Down,412, Pit  UnSched. Maint., ACCIDENT - OPR, F U E L E M P T Y,1250, FB227093, ADD FUEL
T201, Lieb T282B,04-Jun-12,14:50:00,0:49:10, Down,412, Pit  UnSched. Maint., ACCIDENT - OPR, F U E L E M P T Y,1250, FB227093, ADD FUEL & BLEEDING
T201, Lieb T282B,04-Jun-12,16:37:57,0:25:55, Down,401, Pit  UnSched. Maint., REPAIR TIME, DOWNLOAD FUEL,1250, FB227093, DOWNLOAD FUEL
T201, Lieb T282B,05-Jun-12,11:55:15,1:24:37, Down,401, Pit  UnSched. Maint., REPAIR TIME, FUEL LINE LEAK,1250, FB227230, REPOSISI PIPE LOW PUMP
T201, Lieb T282B,05-Jun-12,13:29:46,0:05:40, Down,405, Pit  UnSched. Maint., OTHER, ENGINE CODE (ET),9999,  , NO DEFECT
T201, Lieb T282B,05-Jun-12,18:01:31,0:00:25, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,06-Jun-12,10:32:17,3:16:38, Down,402, Pit  UnSched. Maint., NO LABOUR AVAILABLE, ENGINE CODE 25,1000, FB227384, WAIT LABOUR MTUD
T201, Lieb T282B,06-Jun-12,13:48:55,0:22:07, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 25,1000, FB227384, CUTTING OIL FILTER & CLEAN UP SEN
T201, Lieb T282B,07-Jun-12,14:30:42,0:19:18, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS FAULT 45,5201, FB227586, REPAIR HARNESS 1 XM
T201, Lieb T282B,07-Jun-12,14:50:00,1:06:13, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS FAULT 45,5201, FB227586, REPAIR HARNESS 1 XM
T201, Lieb T282B,07-Jun-12,16:59:45,0:59:14, Down,410, Pit  UnSched. Maint., TRAVEL TO & FROM W/SHOP, ROCK EJECTOR LH BENT,7050, FB227605, SEND TO MSHOP
T201, Lieb T282B,07-Jun-12,17:58:59,3:23:49, Down,209, Main UnSched. Maint., WAITING BAY, ROCK EJECTOR LH BENT,7050, FB227605, REPAIR
T201, Lieb T282B,07-Jun-12,21:22:48,1:27:12, Down,301, Main Sched. Maint., SERVICE OVERHAUL, SERVICE 1000 HRS,9000,817152, SERVICE
T201, Lieb T282B,07-Jun-12,22:50:00,8:00:00, Down,301, Main Sched. Maint., SERVICE OVERHAUL, SERVICE 1000 HRS,9000,817152, SERVICE
T201, Lieb T282B,08-Jun-12,6:50:00,4:39:07, Down,301, Main Sched. Maint., SERVICE OVERHAUL, SERVICE 1000 HRS,9000,817152,  SERVICE
T201, Lieb T282B,08-Jun-12,19:15:41,0:03:20, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,09-Jun-12,12:46:52,0:18:55, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, LADDER STEP BROKEN ,7050, FB227933, W/L
T201, Lieb T282B,09-Jun-12,13:05:47,0:00:09, Down,401, Pit  UnSched. Maint., REPAIR TIME, LADDER STEP BROKEN ,7050, FB227933, REPLACE STEP LADDER
T201, Lieb T282B,09-Jun-12,15:35:13,0:01:23, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,10-Jun-12,11:23:38,3:26:22, Down,801, Tyre  UnSched. Maint., REPAIR TIME, BULGE TYRE POS 5,4200,  , STAND BY 4 HRS
T201, Lieb T282B,10-Jun-12,14:50:00,0:42:01, Down,801, Tyre  UnSched. Maint., REPAIR TIME, BULGE TYRE POS 5,4200,  ,  
T201, Lieb T282B,10-Jun-12,15:32:01,1:31:55, Down,810, Tyre  UnSched. Maint., TRAVEL TO & FROM W/SHOP, BULGE TYRE POS 5,4200,  , STAND  BY 4 HRS  FINISH
T201, Lieb T282B,10-Jun-12,19:20:43,0:27:05, Down,810, Tyre  UnSched. Maint., TRAVEL TO & FROM W/SHOP, BLG TYRE POS 5,4200,  ,  
T201, Lieb T282B,10-Jun-12,20:08:39,0:16:38, Down,810, Tyre  UnSched. Maint., TRAVEL TO & FROM W/SHOP, BLG TYRE POS 5,4200,  ,  
T201, Lieb T282B,10-Jun-12,20:25:17,2:24:43, Down,801, Tyre  UnSched. Maint., REPAIR TIME, BLG TYRE POS 5,4200,  , R/I & CHNG HOSE TYRE POS 5
T201, Lieb T282B,10-Jun-12,22:50:00,1:33:16, Down,801, Tyre  UnSched. Maint., REPAIR TIME, BLG TYRE POS 5,4200,  ,  
T201, Lieb T282B,12-Jun-12,12:50:40,0:18:35, Down,401, Pit  UnSched. Maint., REPAIR TIME, LIMP MODE,5201, FB228307, RESET
T201, Lieb T282B,12-Jun-12,20:03:36,1:01:55, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS CODE LAINNNYA (ET),5201, FB228350, REPAIR
T201, Lieb T282B,12-Jun-12,22:15:27,0:34:33, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, SIEMENS CODE LAINNNYA (ET),5201, FB228350, REPAIR
T201, Lieb T282B,12-Jun-12,22:50:00,0:06:09, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS CODE LAINNNYA (ET),5201, FB228350, REPAIR
T201, Lieb T282B,13-Jun-12,5:30:36,0:00:23, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, SIEMENS CODE LAINNNYA (ET),5201, FB228350, W/L
T201, Lieb T282B,13-Jun-12,5:30:59,0:24:31, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS CODE LAINNNYA (ET),5201, FB228350, REPAIR
T201, Lieb T282B,13-Jun-12,7:24:23,1:23:15, Down,518, Pit  Sched. Maint., DAILY PM/GREASE-LUBE, GREASE PROBLEM,8000,  , ADD GREASE
T201, Lieb T282B,13-Jun-12,15:16:34,0:31:43, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS FAULT 1788,5201, FB228350, RESET
T201, Lieb T282B,13-Jun-12,16:48:28,0:02:06, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,13-Jun-12,18:06:18,0:00:27, Down,401, Pit  UnSched. Maint., REPAIR TIME, LIMPMODE,5201, FB228350, RESET LIMP MODE
T201, Lieb T282B,13-Jun-12,18:06:45,0:41:58, Down,401, Pit  UnSched. Maint., REPAIR TIME, LIMPMODE,5201, FB228350, RESET LIMP MODE
T201, Lieb T282B,13-Jun-12,20:02:14,0:29:24, Down,412, Pit  UnSched. Maint., ACCIDENT - OPR, LADDER OPR LH BROKEN,7050, FB228562, REPLACE
T201, Lieb T282B,13-Jun-12,21:18:08,1:31:52, Down,401, Pit  UnSched. Maint., REPAIR TIME, SPEED SENSOR MTR A,5201, FB228570, TROUBLE SHOOTING
T201, Lieb T282B,13-Jun-12,22:50:00,1:02:17, Down,401, Pit  UnSched. Maint., REPAIR TIME, SPEED SENSOR MTR A,5201, FB228570, CLEAN UP CARD 55
T201, Lieb T282B,15-Jun-12,8:12:02,5:44:29, Down,405, Pit  UnSched. Maint., OTHER, TOWING T217,1000, FB228623, TOWING T217
T201, Lieb T282B,16-Jun-12,0:18:06,1:31:23, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS FAULT 45,5201, FB228906, REPAIR HARNESS TEMP MTR BR
T201, Lieb T282B,16-Jun-12,5:20:15,0:43:13, Down,401, Pit  UnSched. Maint., REPAIR TIME, COMPONENT SIEMENT OVERHEAT,5201, FB228927, GREASING WHEEL MOTOR
T201, Lieb T282B,16-Jun-12,8:32:53,0:09:27, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,16-Jun-12,10:28:48,2:51:44, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS FAULT 45,4250, FB228906, REPAIR HARNESS
T201, Lieb T282B,17-Jun-12,2:58:34,0:01:38, Down,405, Pit  UnSched. Maint., OTHER, ENGINE WON'T START,9999,  , NO DEFECT
T201, Lieb T282B,17-Jun-12,3:15:59,2:21:16, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 25,1000, FB229126, CUTTING OIL FILTER
T201, Lieb T282B,17-Jun-12,8:40:15,0:45:14, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS LIMP MODE ,5201, FB229186, RESET LIMP MODE 
T201, Lieb T282B,17-Jun-12,9:38:02,0:09:45, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS LIMP MODE ,5201, FB229186, RESET LIMP MODE 
T201, Lieb T282B,18-Jun-12,1:11:01,0:03:38, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,18-Jun-12,8:26:12,0:21:54, Down,401, Pit  UnSched. Maint., REPAIR TIME, SUSPENSI PROBLEM,7200, HT405557, CHECK SUSP
T201, Lieb T282B,18-Jun-12,9:11:08,1:00:32, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS CODE LAINNNYA (ET),5201, FB229344, RESET
T201, Lieb T282B,18-Jun-12,23:13:31,2:00:24, Down,412, Pit  UnSched. Maint., ACCIDENT - OPR, F U E L E M P T Y,1250, FB229472, ADD FUEL & BLEDING
T201, Lieb T282B,19-Jun-12,19:48:28,0:05:39, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,20-Jun-12,1:26:11,0:52:37, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS LIMP MODE,5201, FB229690, RESET LIMP MODE
T201, Lieb T282B,20-Jun-12,9:12:53,0:34:51, Down,401, Pit  UnSched. Maint., REPAIR TIME, LATCH DOOR LH STUCK,7300, FB229748, REPAIR LATCH DOOR LH
T201, Lieb T282B,20-Jun-12,16:10:26,1:07:39, Down,401, Pit  UnSched. Maint., REPAIR TIME, LIMP MODE INVERTER MTR B,5201, FB229791, RESET
T201, Lieb T282B,20-Jun-12,19:10:01,0:07:40, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,20-Jun-12,19:36:04,0:40:44, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS LIMP MODE,5201, FB229791, REPAIR WIRING 1XM
T201, Lieb T282B,21-Jun-12,0:56:28,0:17:44, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, SIEMENS FAULT 111,5201, FB229690, W/L
T201, Lieb T282B,21-Jun-12,1:14:12,0:21:51, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS FAULT 111,5201, FB229690, REPAIR WIRING 
T201, Lieb T282B,21-Jun-12,5:13:54,0:51:33, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 24 ,1000, FB229690, REPAIR
T201, Lieb T282B,21-Jun-12,6:05:27,0:44:33, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, SIEMENS 111 (ET),5201, FB229690, W/L
T201, Lieb T282B,21-Jun-12,6:50:00,1:35:53, Down,401, Pit  UnSched. Maint., REPAIR TIME, LIMP MODE & ENG CODE 220,5201, FB229690, RESET
T201, Lieb T282B,21-Jun-12,8:25:53,1:00:56, Down,410, Pit  UnSched. Maint., TRAVEL TO & FROM W/SHOP, BEARING HOIST LH UP BRKN,5102,  , TO LIEBHERR SHOP
T201, Lieb T282B,21-Jun-12,9:26:49,5:23:11, Down,201, Main UnSched. Maint., REPAIR TIME, BEARING HOIST LH UP BROKEN,5102, HT422037, REPLACE HOIST CYLINDER
T201, Lieb T282B,21-Jun-12,14:50:00,8:00:00, Down,201, Main UnSched. Maint., REPAIR TIME, BEARING HOIST LH UP BROKEN,5102, HT422037, REPLACE HOIST CYLINDER
T201, Lieb T282B,21-Jun-12,22:50:00,1:38:26, Down,201, Main UnSched. Maint., REPAIR TIME, BEARING HOIST LH UP BROKEN,5102, HT422037, REPLACE HOIST CYLINDER
T201, Lieb T282B,22-Jun-12,0:28:26,5:05:16, Down,201, Main UnSched. Maint., REPAIR TIME, BEARING HOIST LH UP BROKEN,5102, HT422037, REPLACE HOIST CYLINDER
T201, Lieb T282B,22-Jun-12,6:03:48,0:11:15, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,22-Jun-12,15:50:30,0:21:22, Down,401, Pit  UnSched. Maint., REPAIR TIME, COOLANT LEVEL LOW,1350, FB230020, TIGHTEN BOLT CLAMP
T201, Lieb T282B,23-Jun-12,5:48:55,0:01:22, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,24-Jun-12,15:15:37,1:04:08, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE EC24,1000, FB230370, ADD COOLANT
T201, Lieb T282B,25-Jun-12,17:46:43,0:01:58, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,26-Jun-12,0:58:25,2:43:25, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE EC25,1000, FB230568, CUTTING OIL FILTER & CHECK PARTIC
T201, Lieb T282B,26-Jun-12,15:49:54,0:17:41, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE (ET),1350, FB230675, CHECK RADIATOR
T201, Lieb T282B,26-Jun-12,16:18:49,0:47:16, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE (ET),1000, FB230675, REPAIR
T201, Lieb T282B,26-Jun-12,19:30:30,0:22:30, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,27-Jun-12,15:30:30,0:03:51, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,28-Jun-12,5:56:12,0:53:48, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, SIEMENS CODE LAINNNYA (ET),5201, FB230998, WAITING LABOUR
T201, Lieb T282B,28-Jun-12,6:50:00,2:03:46, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 23 24,5201, FB230998, TOP UP COOLANT
T201, Lieb T282B,28-Jun-12,14:09:42,0:40:18, Down,402, Pit  UnSched. Maint., NO LABOUR AVAILABLE, AC PROBLEM,7320,  , W PJP
T201, Lieb T282B,28-Jun-12,15:52:03,0:09:50, Down,405, Pit  UnSched. Maint., OTHER, RADIATOR LEAKING,9999,  , NO DEFECT
T201, Lieb T282B,28-Jun-12,16:06:30,0:24:57, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 23,1350, FB231172, RADIATOR CORE LEAK AND ADD COOLAN
T201, Lieb T282B,29-Jun-12,7:17:09,0:33:10, Down,405, Pit  UnSched. Maint., OTHER, COOLANT LEVEL PROBLEM/BOCOR,1350,  , CHECK RADIATOR/COOLANT STILL OK
T201, Lieb T282B,29-Jun-12,18:41:22,0:54:00, Down,401, Pit  UnSched. Maint., REPAIR TIME, COOLANT LEVEL LOW,1350, FB231227, TOP UP COOLANT
T201, Lieb T282B,29-Jun-12,19:43:05,1:00:47, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE (ET),1000, FB231227, RESET LIMP MODE
T201, Lieb T282B,29-Jun-12,23:32:40,0:06:30, Down,401, Pit  UnSched. Maint., REPAIR TIME, COOLANT LEVEL PROBLEM/BOCOR,1350, FB231227, CHECK CORE RADIATOR
T201, Lieb T282B,30-Jun-12,1:26:46,0:22:48, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS LIMP MODE,5201, FB230998, RESET LIMP MODE
T201, Lieb T282B,30-Jun-12,10:59:48,3:17:20, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 25,1000, FB231366, CUTTING FILTER
T201, Lieb T282B,30-Jun-12,15:17:42,2:03:11, Down,401, Pit  UnSched. Maint., REPAIR TIME, AUTOLUBE ON,8000, ELLIPSE MT, TOP UP GREASE
T201, Lieb T282B,30-Jun-12,23:08:55,0:43:56, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS CODE LAINNNYA (ET),5201, FB230998, REPAIR WIRING
T201, Lieb T282B,01-Jul-12,7:48:47,0:19:01, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,02-Jul-12,3:37:40,1:47:51, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 24,1350, FB231616, TOP UP COOLANT
T201, Lieb T282B,02-Jul-12,6:35:50,0:54:10, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, SIEMENS CODE LAINNNYA (ET),5201,  ,  
T201, Lieb T282B,02-Jul-12,7:30:00,1:29:17, Down,402, Pit  UnSched. Maint., NO LABOUR AVAILABLE, SIEMENS CODE LAINNNYA (ET),5201, FB231623, WAIT LABOUR
T201, Lieb T282B,02-Jul-12,8:59:17,0:52:53, Down,405, Pit  UnSched. Maint., OTHER, NO DEFFECT,9999,  , NO DEFECT
T201, Lieb T282B,02-Jul-12,9:52:10,0:23:15, Down,405, Pit  UnSched. Maint., OTHER, OPPERATOR TIDAK ADA,9999,  , NO DEFFECT
T201, Lieb T282B,02-Jul-12,10:15:25,0:12:38, Down,401, Pit  UnSched. Maint., REPAIR TIME, COOLANT LEAK,1350, FB231616, SENT TO FUEL STATION NIA
T201, Lieb T282B,02-Jul-12,10:28:03,0:24:43, Down,401, Pit  UnSched. Maint., REPAIR TIME, CORE RADIATOR LEAK,1350, FB231616, TIGHTEN CLAMP & ADD COOLANT
T201, Lieb T282B,03-Jul-12,0:42:34,0:43:27, Down,401, Pit  UnSched. Maint., REPAIR TIME, HOIST DUMP NOISE,5050, FB231742, ADJUST SWITCH HOIST KICK OUT
T201, Lieb T282B,03-Jul-12,18:55:29,0:34:31, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, ENGINE CODE (ET),1000,  ,  
T201, Lieb T282B,03-Jul-12,19:30:00,1:28:53, Down,401, Pit  UnSched. Maint., REPAIR TIME, COOLANT LOW LEVEL,1350,  , TOP UP COOLANT
T201, Lieb T282B,04-Jul-12,9:09:33,2:52:33, Down,901, Tyre  Sched. Maint., SERVICE OVERHAUL, SCHEDULE FRONT TYRE,4200,  ,  
T201, Lieb T282B,04-Jul-12,14:14:50,1:18:45, Down,901, Tyre  Sched. Maint., SERVICE OVERHAUL, RTQ FRONT TYRE,4200,  ,  
